,track_popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
11895,74,0.795,0.634,5,-8.771,0.142,0.0889,0.0,0.0874,0.39,97.512,164302
11896,78,0.656,0.661,9,-5.888,0.0602,0.0686,0.0,0.125,0.509,140.956,223045
11897,74,0.825,0.655,5,-8.475,0.255,0.436,0.0,0.138,0.8,145.045,178759
11898,70,0.735,0.798,11,-5.811,0.121,0.0924,3.62e-06,0.0978,0.245,106.006,188491
11899,76,0.823,0.678,1,-6.664,0.56,0.153,0.0,0.218,0.706,160.133,148500
11900,78,0.692,0.792,7,-5.984,0.245,0.13,0.0,0.255,0.566,129.883,167760
11901,72,0.803,0.456,11,-10.783,0.243,0.0358,0.0,0.212,0.583,95.013,161684
11902,74,0.42,0.787,11,-6.206,0.266,0.0129,0.0,0.107,0.498,78.44,220127
11903,73,0.906,0.525,9,-7.482,0.305,0.0504,2.88e-06,0.0859,0.365,96.005,152440
11904,69,0.86,0.711,8,-6.596,0.183,0.115,0.0,0.14,0.502,105.027,155825
11905,76,0.84,0.62,1,-6.91,0.129,0.0584,0.0,0.0988,0.511,98.076,188401
11907,68,0.651,0.649,0,-4.363,0.0366,0.237,0.0,0.128,0.455,133.971,219948
11908,63,0.762,0.697,11,-6.626,0.103,0.298,0.0,0.0999,0.53,91.984,147391
11909,70,0.681,0.635,10,-7.856,0.0792,0.0177,0.0,0.119,0.496,160.027,172500
11910,67,0.643,0.694,3,-6.297,0.0466,0.278,0.0,0.236,0.521,129.054,182907
11911,67,0.914,0.619,8,-8.323,0.146,0.241,0.0017,0.105,0.166,100.995,182970
11912,70,0.623,0.76,8,-6.688,0.2,0.341,0.0,0.119,0.566,155.015,212880
11914,70,0.718,0.776,8,-5.418,0.24,0.112,0.00243,0.144,0.41,91.158,145085
11915,74,0.66,0.809,2,-4.837,0.156,0.0921,0.0,0.16,0.547,133.922,187822
11916,62,0.768,0.556,1,-7.146,0.0739,0.0942,1.42e-05,0.107,0.24,155.07,237179
11918,66,0.793,0.762,8,-5.252,0.0591,0.333,0.0,0.128,0.447,132.097,195455
11919,64,0.81,0.603,2,-8.071,0.0405,0.109,0.0,0.295,0.805,136.003,188320
11920,63,0.7,0.616,4,-8.505,0.155,0.27,0.0,0.174,0.55,140.0,175429
11921,70,0.85,0.567,4,-8.739,0.199,0.136,0.0,0.115,0.161,99.99,168000
11922,70,0.682,0.79,7,-5.15,0.0723,0.189,0.0,0.115,0.676,122.99,251511
11923,65,0.719,0.528,0,-8.857,0.292,0.615,0.0,0.122,0.346,171.937,159767
11924,68,0.799,0.603,8,-8.068,0.506,0.0898,0.0,0.214,0.624,75.989,164211
11925,64,0.701,0.623,2,-5.271,0.0493,0.00804,0.013,0.498,0.471,158.891,136118
11926,61,0.855,0.666,10,-4.581,0.104,0.2,0.0,0.0885,0.758,100.006,235425
11927,68,0.755,0.502,5,-9.08,0.0655,0.307,0.0,0.105,0.6,149.919,198125
11928,69,0.835,0.606,2,-8.139,0.141,0.163,0.0,0.097,0.346,129.932,195692
11929,72,0.621,0.694,10,-7.773,0.0987,0.214,2.13e-06,0.155,0.644,90.059,176440
11930,63,0.758,0.804,11,-4.704,0.0531,0.106,2.78e-05,0.169,0.197,100.003,170400
11932,68,0.893,0.511,8,-11.209,0.268,0.484,0.00201,0.0747,0.443,100.015,141598
11933,71,0.919,0.582,2,-7.201,0.119,0.111,0.0,0.118,0.538,123.947,170000
11934,45,0.701,0.685,1,-3.937,0.0401,0.244,4.84e-05,0.786,0.592,112.041,194464
11936,22,0.843,0.528,1,-8.722,0.0657,0.061,4.52e-05,0.0617,0.459,140.05,178645
11937,64,0.55,0.686,1,-7.668,0.0964,0.311,0.0,0.176,0.311,159.929,169500
11938,1,0.78,0.521,0,-5.094,0.123,0.0983,0.000125,0.0967,0.643,160.087,171375
11939,67,0.827,0.738,8,-6.403,0.207,0.0978,0.0,0.0257,0.718,137.956,186427
11940,63,0.862,0.545,11,-5.931,0.351,0.201,0.0,0.0482,0.546,149.972,118400
11942,69,0.751,0.57,11,-7.017,0.209,0.126,0.0,0.101,0.705,110.02,182182
11943,67,0.897,0.513,8,-9.653,0.389,0.521,0.000583,0.072,0.798,130.077,140856
11944,68,0.879,0.418,10,-11.914,0.0559,0.572,0.0,0.107,0.696,100.018,139200
11945,67,0.44,0.454,0,-9.268,0.128,0.457,0.0,0.0895,0.21,86.488,199385
11946,68,0.817,0.516,5,-9.359,0.193,0.468,0.0,0.153,0.435,130.043,213447
11947,79,0.417,0.767,9,-3.31,0.194,0.0778,0.0,0.113,0.152,72.573,189600
11950,69,0.783,0.483,1,-8.963,0.127,0.212,0.0,0.185,0.299,100.036,158400
11951,73,0.814,0.665,9,-7.87,0.173,0.351,0.00172,0.108,0.326,126.027,265356
11952,61,0.879,0.78,8,-3.929,0.322,0.122,0.0,0.265,0.848,136.84,213285
11953,65,0.843,0.437,10,-9.864,0.0681,0.0514,0.0,0.0837,0.565,123.959,159360
11954,71,0.48,0.565,8,-9.954,0.375,0.38,0.0,0.096,0.806,112.988,207529
11955,65,0.784,0.572,8,-8.378,0.0912,0.000194,0.0,0.102,0.768,147.046,210612
11956,68,0.764,0.468,5,-9.181,0.446,0.24,0.0,0.252,0.756,77.044,163247
11957,60,0.76,0.595,9,-9.692,0.0318,0.588,0.0,0.316,0.685,140.046,137143
11958,63,0.913,0.612,1,-7.042,0.306,0.292,0.000315,0.234,0.32,129.953,243708
11959,57,0.906,0.447,1,-11.407,0.0673,0.123,0.0,0.118,0.817,120.978,152500
11960,60,0.749,0.631,2,-6.669,0.21,0.303,0.0,0.196,0.27,129.953,190154
11961,68,0.913,0.366,7,-14.341,0.329,0.731,2.31e-05,0.148,0.123,125.035,155937
11962,71,0.754,0.765,10,-5.354,0.0777,0.38,0.0,0.113,0.53,129.983,195692
11964,59,0.767,0.551,10,-6.541,0.0829,0.0392,0.0,0.118,0.196,83.037,190843
11966,69,0.896,0.758,10,-5.334,0.422,0.228,0.0,0.101,0.764,133.93,360560
11967,57,0.901,0.795,8,-4.197,0.261,0.0368,0.0,0.0933,0.825,149.98,105621
11968,61,0.731,0.554,1,-5.804,0.154,0.626,0.0,0.134,0.302,75.987,205263
11969,58,0.835,0.523,0,-5.612,0.0507,0.495,0.0,0.118,0.257,115.055,144072
11970,63,0.881,0.595,11,-9.781,0.0714,0.282,0.000117,0.112,0.911,130.019,149113
11972,67,0.778,0.681,0,-7.148,0.245,0.247,0.0,0.111,0.142,121.047,235307
11973,60,0.824,0.846,5,-4.81,0.0813,0.492,8.39e-06,0.128,0.752,132.948,221502
11974,59,0.736,0.699,10,-4.216,0.0399,0.0924,0.0,0.124,0.416,135.924,202059
11975,72,0.813,0.57,1,-7.709,0.139,0.39,0.0,0.0987,0.215,139.996,203546
11976,67,0.901,0.484,5,-11.169,0.117,0.0367,2.25e-05,0.198,0.766,130.02,221490
11977,55,0.877,0.42,7,-8.239,0.175,0.278,0.0,0.163,0.292,135.017,124444
11978,61,0.875,0.559,1,-8.9,0.281,0.00592,0.0,0.161,0.456,140.02,125156
11979,45,0.534,0.571,0,-6.19,0.162,0.168,0.0,0.181,0.209,116.654,253333
11980,56,0.97,0.178,2,-16.098,0.304,0.0953,4.12e-05,0.107,0.451,125.017,199715
11981,55,0.945,0.252,8,-11.641,0.258,0.0036,0.0,0.101,0.0791,130.031,294245
11982,62,0.9,0.781,1,-5.452,0.159,0.108,0.0,0.0513,0.79,135.025,165150
11983,61,0.844,0.62,6,-7.424,0.232,0.199,0.0,0.116,0.497,133.958,194342
11984,51,0.905,0.598,8,-3.247,0.264,0.349,0.0,0.108,0.393,132.086,167352
11985,62,0.828,0.412,10,-12.16,0.0835,0.213,0.749,0.0883,0.459,130.034,221571
11986,60,0.68,0.876,6,-4.472,0.213,0.44,0.0,0.128,0.491,127.267,221122
11988,58,0.66,0.649,1,-7.497,0.105,0.318,0.0,0.0721,0.535,134.894,143111
11989,70,0.662,0.715,1,-6.593,0.153,0.123,1.41e-06,0.0916,0.28,165.879,254734
11990,50,0.715,0.567,10,-7.537,0.132,0.264,0.0,0.0902,0.507,131.95,218182
11991,67,0.89,0.74,1,-6.367,0.0681,0.271,1.06e-05,0.118,0.0683,122.023,175441
11992,59,0.85,0.718,1,-6.846,0.318,0.113,0.0,0.283,0.712,130.053,236415
11993,62,0.777,0.739,10,-5.746,0.168,0.428,0.0,0.103,0.681,134.918,174298
11994,70,0.737,0.564,7,-8.293,0.316,0.301,0.0,0.0985,0.684,140.075,185311
11995,56,0.866,0.422,1,-11.239,0.0635,0.261,0.00783,0.112,0.382,132.031,173451
11996,21,0.609,0.464,11,-8.509,0.212,0.222,0.0,0.104,0.265,129.824,177245
11997,57,0.824,0.427,9,-8.314,0.182,0.387,0.0,0.0915,0.566,148.008,143020
11998,54,0.869,0.666,8,-5.098,0.328,0.0387,0.0,0.356,0.388,140.018,121895
12000,60,0.921,0.645,7,-6.43,0.16,0.305,0.0,0.109,0.528,114.931,168152
12001,61,0.772,0.554,1,-12.911,0.0332,0.168,0.0557,0.146,0.546,109.982,157091
12002,60,0.905,0.387,0,-14.539,0.0938,0.414,0.00522,0.115,0.212,116.988,147692
12003,5,0.634,0.498,6,-10.242,0.103,0.375,0.0,0.115,0.299,109.817,264036
12004,60,0.629,0.667,1,-6.548,0.311,0.531,0.0,0.102,0.183,129.954,221500
12005,66,0.911,0.562,2,-6.222,0.168,0.42,3.74e-06,0.343,0.649,138.98,283573
12006,79,0.861,0.572,6,-6.537,0.415,0.382,0.0,0.0853,0.396,90.052,193363
12008,71,0.727,0.58,2,-6.804,0.136,0.185,3.58e-06,0.125,0.325,137.048,159229
12011,73,0.812,0.63,4,-5.789,0.263,0.048,0.0,0.11,0.459,99.739,146409
12012,75,0.839,0.554,0,-6.124,0.181,0.418,0.0,0.0923,0.727,139.952,249733
12016,58,0.659,0.56,2,-6.821,0.0491,0.347,0.0,0.0975,0.298,163.057,242080
12017,64,0.742,0.745,11,-6.296,0.231,0.054,0.0,0.38,0.673,151.932,222853
12019,69,0.769,0.596,7,-5.931,0.111,0.137,0.0,0.127,0.143,146.028,164200
12020,64,0.809,0.653,6,-6.705,0.29,0.749,0.000253,0.106,0.73,129.798,266092
12021,61,0.897,0.607,11,-5.554,0.231,0.0385,0.0,0.363,0.165,139.982,251893
12022,79,0.775,0.633,10,-3.332,0.133,0.201,0.0,0.219,0.394,140.008,250333
12025,70,0.673,0.694,10,-4.01,0.166,0.557,0.0,0.118,0.78,175.912,203000
12028,61,0.654,0.733,9,-4.127,0.0705,0.59,3.48e-06,0.0751,0.45,140.005,281653
12030,68,0.801,0.723,7,-5.595,0.0456,0.242,0.0,0.106,0.599,123.994,244972
12031,55,0.847,0.763,10,-1.971,0.0478,0.167,0.0,0.163,0.347,119.957,206000
12032,57,0.783,0.72,6,-6.17,0.0864,0.14,0.0,0.0881,0.487,119.996,262635
12033,69,0.637,0.656,0,-6.301,0.0563,0.0604,0.0,0.469,0.582,139.964,205451
12034,46,0.866,0.719,6,-4.102,0.176,0.382,0.0,0.236,0.537,128.037,220333
12035,69,0.813,0.571,2,-7.393,0.096,0.186,0.0,0.166,0.543,139.969,281653
12037,59,0.766,0.691,0,-5.33,0.157,0.0246,0.0,0.116,0.233,137.957,225933
12038,80,0.819,0.596,2,-7.009,0.318,0.225,1.19e-06,0.138,0.622,165.951,225542
12042,74,0.823,0.556,6,-7.141,0.0889,0.6,0.000694,0.3,0.557,129.985,271548
12044,53,0.802,0.548,0,-8.798,0.111,0.12,0.000131,0.218,0.24,145.059,204663
12045,71,0.803,0.533,8,-6.243,0.102,0.434,0.0,0.391,0.378,129.96,269538
12047,74,0.785,0.792,9,-4.695,0.0641,0.0104,0.0,0.104,0.528,155.036,249600
12049,53,0.771,0.758,1,-5.321,0.376,0.111,0.0,0.205,0.662,159.951,260179
12050,73,0.803,0.589,11,-5.889,0.0954,0.442,1.15e-06,0.634,0.562,140.057,273321
12053,67,0.772,0.765,7,-4.576,0.066,0.0961,0.0,0.107,0.392,143.979,280646
12055,43,0.759,0.51,1,-10.656,0.238,0.146,0.0,0.126,0.496,145.024,282000
12056,63,0.781,0.567,7,-6.736,0.16,0.666,0.0,0.324,0.331,117.042,201226
12057,49,0.874,0.274,5,-13.499,0.452,0.209,2.41e-06,0.0993,0.213,147.072,127561
12058,64,0.629,0.586,9,-4.219,0.242,0.585,0.0,0.065,0.361,171.649,193307
12060,46,0.83,0.633,1,-5.887,0.0404,0.469,0.000302,0.137,0.37,110.038,175170
12061,72,0.548,0.542,11,-6.839,0.139,0.274,0.0,0.0967,0.649,174.043,370492
12062,57,0.743,0.695,11,-5.793,0.101,0.38,0.0,0.105,0.446,133.95,240899
12063,75,0.832,0.59,8,-7.168,0.272,0.446,1.43e-06,0.123,0.596,146.939,152960
12065,57,0.793,0.699,8,-3.788,0.0492,0.482,5.28e-05,0.539,0.855,148.03,270907
12066,61,0.715,0.512,1,-7.728,0.183,0.398,0.0,0.0823,0.384,136.029,229376
12067,37,0.696,0.824,8,-4.458,0.265,0.565,0.0,0.374,0.686,171.001,301680
12068,69,0.939,0.686,8,-5.744,0.236,0.702,0.000547,0.114,0.691,96.99,163607
12069,68,0.86,0.697,1,-4.727,0.0718,0.102,0.0,0.159,0.586,129.978,268794
12071,72,0.74,0.698,6,-3.838,0.0388,0.215,0.0,0.116,0.529,139.99,270400
12072,48,0.845,0.636,0,-6.772,0.0523,0.391,0.0,0.123,0.862,125.962,233584
12073,43,0.763,0.695,11,-5.653,0.229,0.363,0.0,0.341,0.373,128.052,262500
12074,65,0.734,0.834,5,-3.562,0.0676,0.418,0.000606,0.153,0.47,137.959,198315
12075,49,0.584,0.485,1,-9.608,0.253,0.524,0.0,0.135,0.405,138.767,166080
12076,72,0.853,0.818,11,-3.6,0.0922,0.186,0.000255,0.18,0.546,149.839,225694
12078,63,0.888,0.613,8,-4.969,0.187,0.333,1.07e-06,0.158,0.57,127.062,178583
12079,66,0.739,0.627,9,-6.063,0.128,0.293,0.0,0.477,0.251,134.045,336149
12080,63,0.748,0.619,9,-5.235,0.0601,0.493,0.0,0.499,0.402,130.055,224308
12081,75,0.807,0.633,10,-6.016,0.0929,0.0564,0.0,0.107,0.325,138.038,311726
12082,51,0.835,0.572,9,-5.86,0.244,0.149,0.00617,0.156,0.459,145.914,257556
12083,15,0.795,0.751,8,-3.661,0.0675,0.337,0.0,0.0983,0.537,113.033,346460
12084,45,0.754,0.376,1,-10.142,0.381,0.285,0.000829,0.162,0.235,81.022,240054
12085,3,0.704,0.592,9,-5.368,0.194,0.644,0.0,0.802,0.386,159.872,267110
12086,63,0.745,0.711,6,-5.494,0.0851,0.195,0.0,0.197,0.71,137.002,414320
12087,62,0.76,0.838,6,-4.347,0.051,0.39,0.0,0.166,0.863,159.938,241504
12088,67,0.8,0.693,1,-5.72,0.0499,0.324,0.0,0.123,0.424,152.081,219880
12089,68,0.86,0.731,9,-6.541,0.279,0.481,0.0,0.113,0.382,137.001,200000
12090,67,0.612,0.683,10,-8.512,0.208,0.259,1.03e-05,0.626,0.434,143.094,248987
12091,60,0.743,0.66,7,-8.344,0.283,0.158,0.0,0.107,0.704,149.945,186839
12092,54,0.837,0.816,11,-4.378,0.218,0.0796,0.0,0.124,0.425,85.03,214200
12093,57,0.862,0.744,10,-3.506,0.158,0.124,0.0,0.0855,0.636,146.044,190827
12094,56,0.797,0.455,8,-9.613,0.226,0.193,0.000224,0.105,0.293,120.054,233867
12095,53,0.935,0.649,1,-7.696,0.204,0.315,0.0,0.324,0.712,128.04,142500
12096,57,0.766,0.703,0,-9.979,0.26,0.172,1.57e-06,0.0785,0.767,136.043,266942
12097,51,0.77,0.631,10,-5.581,0.106,0.016,0.000192,0.0918,0.14,74.976,187171
12098,56,0.85,0.492,1,-6.767,0.163,0.0394,0.0,0.149,0.233,79.942,204000
12099,49,0.853,0.721,9,-5.954,0.266,0.0718,0.0,0.633,0.7,131.121,194333
12100,59,0.676,0.722,10,-7.643,0.305,0.307,0.0,0.379,0.839,146.957,172008
12101,55,0.842,0.574,4,-7.231,0.112,0.0744,0.0,0.0817,0.44,139.942,196613
12102,57,0.798,0.591,8,-9.786,0.135,0.319,5.99e-06,0.078,0.561,99.954,168000
12103,53,0.828,0.559,10,-10.585,0.241,0.588,0.0,0.126,0.495,116.678,169771
12104,55,0.933,0.595,0,-7.618,0.0962,0.188,0.000107,0.219,0.573,125.009,180480
12105,62,0.972,0.57,3,-9.144,0.372,0.143,0.0,0.0952,0.91,121.922,185518
12106,50,0.759,0.716,5,-5.097,0.0855,0.575,0.0,0.0968,0.569,120.047,258000
12107,64,0.731,0.413,1,-15.149,0.482,0.346,1.44e-05,0.0666,0.734,156.11,201550
12108,56,0.791,0.531,1,-8.105,0.333,0.351,0.0,0.0898,0.237,94.415,166484
12109,61,0.632,0.696,5,-4.77,0.0557,0.36,1.75e-05,0.338,0.666,155.941,186923
12110,55,0.798,0.663,4,-8.736,0.261,0.215,3.51e-06,0.112,0.686,166.058,179277
12111,61,0.843,0.634,3,-7.726,0.0681,0.107,9.9e-06,0.12,0.604,127.933,170730
12112,43,0.649,0.659,11,-7.916,0.162,0.14,0.0,0.119,0.147,144.075,155009
12113,54,0.788,0.673,10,-7.788,0.145,0.285,4.18e-05,0.0634,0.634,117.552,154267
12114,55,0.837,0.43,1,-11.284,0.322,0.623,0.0,0.1,0.721,80.984,151109
12115,53,0.788,0.748,7,-5.231,0.0668,0.0639,0.0,0.0833,0.758,159.871,170353
12116,52,0.708,0.7,7,-5.699,0.126,0.381,0.0,0.123,0.427,170.017,188483
12117,67,0.685,0.442,1,-10.256,0.0521,0.703,0.0,0.117,0.204,113.413,215946
12118,59,0.713,0.686,1,-6.242,0.376,0.193,0.0,0.118,0.511,123.398,181935
12119,64,0.713,0.769,0,-6.613,0.0478,0.624,4.82e-05,0.296,0.876,150.027,219293
12120,54,0.722,0.508,8,-9.603,0.179,0.469,1.39e-05,0.102,0.517,158.108,200000
12121,57,0.75,0.828,5,-3.774,0.0316,0.365,0.0,0.313,0.838,103.099,213658
12122,63,0.739,0.578,0,-8.561,0.23,0.813,0.0,0.11,0.5,143.953,174560
12123,55,0.52,0.809,2,-4.623,0.428,0.239,5.19e-05,0.0654,0.42,89.987,167442
12124,46,0.818,0.697,3,-7.945,0.188,0.282,0.0,0.296,0.805,127.96,255202
12125,58,0.811,0.749,4,-3.854,0.196,0.366,0.0,0.109,0.572,81.025,237002
12126,61,0.896,0.772,11,-7.392,0.109,0.218,0.00158,0.346,0.817,125.995,140952
12127,60,0.806,0.674,4,-4.224,0.0796,0.0987,0.0,0.104,0.293,134.032,175488
12128,51,0.758,0.535,7,-8.595,0.396,0.457,0.0,0.0881,0.527,147.068,138776
12129,52,0.788,0.599,6,-5.082,0.123,0.205,0.0,0.0613,0.66,150.023,176014
12130,56,0.631,0.8,0,-4.901,0.116,0.118,0.000166,0.0912,0.426,119.281,211006
12131,67,0.802,0.652,8,-5.142,0.356,0.18,0.0,0.266,0.452,154.035,225982
12132,48,0.698,0.732,8,-7.344,0.198,0.694,1.11e-06,0.0943,0.3,139.958,146455
12133,56,0.775,0.605,7,-8.078,0.386,0.58,0.0,0.165,0.537,150.03,194400
12134,51,0.65,0.626,6,-8.979,0.157,0.0215,0.0,0.122,0.281,142.083,241787
12135,62,0.957,0.664,9,-10.458,0.283,0.295,2.41e-06,0.217,0.805,126.986,160630
12136,52,0.742,0.625,0,-8.985,0.267,0.727,0.000819,0.245,0.384,109.877,209646
12137,62,0.733,0.591,2,-11.968,0.32,0.265,0.0,0.188,0.637,133.954,121836
12138,65,0.832,0.535,9,-10.714,0.194,0.143,0.0,0.246,0.556,120.008,155276
12139,64,0.642,0.717,1,-7.342,0.163,0.0945,6.01e-06,0.107,0.156,148.145,215676
12140,56,0.679,0.673,0,-7.484,0.346,0.235,0.0,0.246,0.538,143.675,220000
12141,56,0.933,0.763,9,-9.582,0.0792,0.614,0.000758,0.109,0.798,130.031,148651
12142,48,0.758,0.627,5,-7.264,0.392,0.79,0.0,0.115,0.258,96.87,174538
12143,47,0.766,0.614,5,-8.209,0.154,0.105,0.0,0.147,0.57,155.992,175385
12144,56,0.777,0.509,10,-11.909,0.465,0.0383,0.0,0.172,0.512,161.939,210370
12145,56,0.805,0.418,9,-9.677,0.198,0.55,0.0,0.0765,0.717,126.009,163758
12146,53,0.796,0.699,0,-8.73,0.267,0.214,3.15e-06,0.265,0.541,140.014,148000
12148,55,0.732,0.71,7,-6.913,0.086,0.449,0.0,0.092,0.383,96.967,252378
12149,57,0.718,0.556,11,-10.182,0.31,0.0298,0.0,0.337,0.398,93.96,173617
12150,54,0.805,0.568,6,-8.731,0.293,0.144,0.0,0.096,0.372,140.023,222857
12151,55,0.821,0.49,6,-11.47,0.202,0.145,0.0,0.0964,0.665,85.013,147822
12152,54,0.593,0.867,9,-5.761,0.21,0.0592,0.0,0.107,0.544,159.966,198000
12153,48,0.496,0.468,9,-9.015,0.294,0.634,0.0,0.107,0.365,94.034,197886
12155,45,0.761,0.777,8,-5.62,0.139,0.0484,0.0,0.129,0.743,142.116,194789
12156,57,0.694,0.663,11,-6.882,0.334,0.631,0.0,0.0906,0.214,154.852,188113
12157,55,0.715,0.785,11,-4.973,0.0996,0.509,0.0,0.169,0.504,121.077,144640
12159,44,0.665,0.614,0,-8.837,0.0381,0.1,0.0,0.12,0.422,150.082,153617
12160,50,0.705,0.622,5,-5.363,0.0764,0.0543,0.0,0.33,0.147,149.968,190658
12161,87,0.74,0.613,8,-4.88,0.145,0.258,0.00372,0.123,0.473,75.023,166606
12164,45,0.698,0.676,1,-7.143,0.0331,0.524,0.0,0.32,0.516,94.079,187858
12165,56,0.786,0.671,1,-6.65,0.175,0.32,0.0,0.105,0.351,94.992,208296
12166,57,0.71,0.543,6,-9.724,0.172,0.01,0.0,0.152,0.315,92.113,188152
12167,67,0.825,0.669,11,-3.806,0.0348,0.419,8.58e-06,0.205,0.796,135.044,189357
12168,62,0.903,0.651,6,-5.8,0.16,0.00836,0.000853,0.11,0.719,145.015,213471
12169,78,0.867,0.761,1,-5.1,0.0937,0.336,2.12e-06,0.0654,0.609,122.952,316000
12170,69,0.853,0.612,10,-5.271,0.0592,0.204,0.0,0.231,0.589,99.983,362281
12171,70,0.933,0.414,1,-7.997,0.118,0.23,1.84e-05,0.28,0.447,119.965,150000
12172,65,0.744,0.702,2,-4.633,0.0732,0.0325,1.46e-06,0.178,0.487,147.013,160078
12173,63,0.971,0.507,0,-7.575,0.222,0.0213,0.0,0.101,0.716,127.039,212688
12174,23,0.763,0.573,0,-7.657,0.0419,0.155,0.0,0.217,0.198,130.004,210462
12176,60,0.888,0.569,0,-6.612,0.342,0.0447,0.0,0.136,0.829,150.064,184000
12177,55,0.652,0.464,4,-5.928,0.0872,0.443,0.0,0.0919,0.526,139.901,203854
12178,79,0.473,0.779,1,-3.725,0.0414,0.186,0.0,0.189,0.438,108.287,164458
12180,66,0.817,0.59,0,-4.197,0.095,0.203,0.0,0.152,0.461,129.997,169846
12182,51,0.947,0.536,0,-8.74,0.238,0.34,0.0,0.0453,0.498,135.969,218453
12183,52,0.615,0.597,1,-9.479,0.199,0.715,0.0,0.0761,0.479,171.98,115814
12184,49,0.838,0.291,2,-9.485,0.14,0.0306,7.97e-06,0.107,0.348,130.227,125174
12185,66,0.786,0.717,0,-3.778,0.0628,0.372,0.0,0.202,0.559,75.02,173512
12186,79,0.826,0.449,5,-8.33,0.0674,0.556,1.85e-05,0.273,0.337,128.028,236216
12189,71,0.856,0.482,3,-8.99,0.0522,0.152,0.0,0.134,0.431,124.05,201290
12191,61,0.761,0.783,5,-1.903,0.187,0.381,6.06e-06,0.122,0.745,167.898,165722
12192,45,0.877,0.665,1,-6.116,0.0538,0.406,3.53e-05,0.232,0.143,122.004,199078
12193,42,0.797,0.498,11,-9.742,0.325,0.457,0.0,0.113,0.653,120.027,242000
12194,60,0.758,0.778,8,-4.39,0.0492,0.491,0.0,0.207,0.837,135.984,151214
12195,61,0.749,0.689,7,-5.743,0.101,0.246,0.000231,0.229,0.632,74.974,218639
12196,65,0.731,0.562,5,-8.384,0.0432,0.226,0.00017,0.196,0.508,138.055,200000
12197,55,0.609,0.706,11,-3.077,0.0624,0.663,0.0,0.16,0.356,129.6,179034
12198,66,0.849,0.521,2,-7.087,0.236,0.199,1.28e-06,0.108,0.623,150.017,180800
12199,57,0.84,0.665,7,-6.4,0.252,0.15,6.1e-06,0.0916,0.541,144.89,156123
12200,41,0.8,0.64,8,-4.493,0.0597,0.436,4.91e-05,0.634,0.493,90.009,202667
12201,56,0.779,0.688,10,-4.905,0.0648,0.431,0.0,0.0839,0.563,139.84,152553
12202,74,0.856,0.523,6,-7.5,0.419,0.228,0.0,0.0895,0.378,89.912,194700
12204,66,0.942,0.808,10,-5.317,0.119,0.073,0.0,0.0935,0.444,98.978,184242
12205,55,0.626,0.753,5,-4.5,0.0676,0.0533,0.000159,0.252,0.55,160.006,138000
12206,60,0.726,0.611,4,-6.966,0.0405,0.0712,3.08e-06,0.101,0.328,100.976,146360
12207,52,0.913,0.714,2,-3.136,0.129,0.00472,3.13e-05,0.361,0.869,129.013,137214
12208,69,0.929,0.547,4,-6.491,0.143,0.199,1.11e-06,0.337,0.933,141.97,207957
12209,64,0.846,0.792,6,-6.453,0.0383,0.348,0.00965,0.0892,0.579,135.998,186823
12210,55,0.8,0.629,1,-3.998,0.103,0.22,0.0,0.425,0.37,134.999,208731
12211,59,0.769,0.867,0,-2.809,0.166,0.386,0.0,0.126,0.688,130.165,140212
12212,69,0.695,0.522,8,-7.271,0.321,0.192,9.94e-05,0.0816,0.327,134.979,154066
12213,61,0.897,0.523,0,-6.574,0.108,0.025,1.12e-06,0.118,0.336,144.978,167238
12214,63,0.774,0.583,5,-7.717,0.0847,0.284,0.371,0.153,0.334,89.999,302251
12215,63,0.887,0.627,9,-6.989,0.254,0.136,0.00288,0.0914,0.53,80.025,123038
12216,73,0.792,0.68,5,-5.392,0.119,0.361,0.0,0.1,0.519,140.041,175029
12217,58,0.962,0.221,3,-10.071,0.14,0.0521,5.07e-06,0.15,0.656,128.019,186777
12219,66,0.812,0.633,8,-6.629,0.107,0.153,0.0,0.122,0.616,150.009,179204
12220,47,0.882,0.574,7,-7.121,0.197,0.228,0.0,0.159,0.609,134.98,202411
12221,42,0.796,0.817,11,-4.291,0.0633,0.523,0.0,0.344,0.68,129.987,178514
12222,69,0.882,0.777,5,-4.445,0.0504,0.354,0.0,0.135,0.533,121.985,456940
12223,10,0.945,0.565,2,-6.194,0.159,0.113,6.92e-06,0.0686,0.509,119.938,128880
12224,77,0.651,0.575,0,-7.739,0.299,0.627,0.000202,0.0961,0.248,160.007,229456
12226,59,0.877,0.481,1,-7.538,0.167,0.0608,0.0,0.0924,0.378,123.979,158741
12227,79,0.796,0.683,10,-2.754,0.15,0.108,0.0,0.107,0.353,140.108,207731
12229,61,0.849,0.56,1,-8.573,0.344,0.181,3.29e-06,0.223,0.299,130.924,267171
12230,55,0.82,0.779,1,-7.65,0.196,0.0221,0.0,0.078,0.717,141.998,139328
12231,36,0.718,0.529,8,-5.668,0.252,0.228,9.16e-06,0.222,0.682,82.594,161000
12232,69,0.641,0.652,8,-8.575,0.264,0.42,1.74e-06,0.094,0.406,175.022,244771
12234,55,0.71,0.798,5,-3.597,0.0442,0.193,0.0,0.209,0.503,126.974,185197
12235,49,0.762,0.869,2,-1.009,0.0965,0.194,0.0,0.0798,0.547,86.011,204318
12236,48,0.818,0.664,9,-4.684,0.0463,0.192,0.0,0.0927,0.729,133.01,185865
